ID_zamowienia,Data_zakupu,ID_klienta,Kategoria,Produkt,Cena_jednostkowa,Ilosc,Kwota_zamowienia,Metoda_platnosci,Wojewodztwo
293,2024-03-26,3467,Moda,Koszulka,2579.7,1,2579.7,BLIK,Pomorskie
294,2024-12-09,3979,Moda,Kurtka,4369.65,2,8739.3,BLIK,Łódzkie
295,2022-09-26,1636,Moda,Buty,2969.9,2,5939.8,PayPal,Śląskie
296,2023-08-26,4808,Książki,Komiks,3165.17,3,9495.51,Przelew,Podlaskie
297,2025-06-17,1001,Sport,Rower,1202.97,2,2405.94,Przelew,Pomorskie
298,2022-10-25,2851,Książki,Podręcznik,2197.08,2,4394.16,Karta,Warmińsko-Mazurskie
299,2024-04-07,4216,Elektronika,Monitor,2972.9,2,5945.8,Przelew,Kujawsko-Pomorskie
300,2024-05-17,1260,Elektronika,Monitor,1305.5,1,1305.5,Przelew,Mazowieckie
301,2024-11-25,3334,Sport,Rolki,4849.71,3,14549.13,Przelew,Podlaskie
302,2023-10-24,1861,AGD,Lodówka,2254.91,4,9019.64,Karta,Mazowieckie
303,2025-05-12,3560,Książki,Album,2947.66,4,11790.64,Karta,Lubelskie
304,2022-12-17,3734,Sport,Rolki,202.62,1,202.62,Karta,Lubuskie
305,2024-09-30,2847,Książki,Powieść,4223.97,4,16895.88,PayPal,Warmińsko-Mazurskie
306,2023-08-08,3381,Sport,Hantle,577.36,2,1154.72,BLIK,Kujawsko-Pomorskie
307,2023-11-29,3166,Książki,Album,277.45,1,277.45,Przelew,Lubelskie
308,2023-12-10,2008,Książki,Podręcznik,461.01,1,461.01,Przelew,Świętokrzyskie
309,2025-03-13,2239,Sport,Rower,1998.95,2,3997.9,Przelew,Opolskie
310,2025-08-10,4110,Moda,Koszulka,3202.82,1,3202.82,Przelew,Dolnośląskie
311,2023-07-15,4923,AGD,Lodówka,1726.41,2,3452.82,Przelew,Świętokrzyskie
312,2024-06-09,1891,Książki,Album,3529.31,2,7058.62,Przelew,Dolnośląskie
313,2025-02-13,3716,Moda,Czapka,487.63,4,1950.52,PayPal,Lubelskie
314,2023-01-03,4289,Książki,Komiks,3314.93,3,9944.79,Przelew,Podlaskie
315,2025-05-06,1302,Moda,Spodnie,3096.88,4,12387.52,PayPal,Mazowieckie
316,2025-07-16,2987,Sport,Hantle,4656.12,2,9312.24,Karta,Mazowieckie
317,2024-05-24,4673,AGD,Zmywarka,3341.52,1,3341.52,BLIK,Lubuskie
318,2024-12-10,2608,Moda,Spodnie,3032.67,3,9098.01,Karta,Kujawsko-Pomorskie
319,2024-03-01,4230,Elektronika,Słuchawki,3916.28,1,3916.28,Karta,Opolskie
320,2024-06-23,2667,Sport,Rower,2032.62,2,4065.24,BLIK,Śląskie
321,2023-02-22,1850,Moda,Spodnie,4391.9,3,13175.7,Karta,Opolskie
322,2022-11-19,4147,Elektronika,Smartfon,1655.34,1,1655.34,BLIK,Łódzkie
323,2024-05-26,2440,Książki,Poradnik,1955.02,1,1955.02,Karta,Mazowieckie
324,2025-02-26,3914,AGD,Kuchenka,93.04,3,279.12,PayPal,Świętokrzyskie
325,2025-03-26,3132,Moda,Spodnie,2328.2,3,6984.6,BLIK,Dolnośląskie
326,2025-05-05,1664,Moda,Kurtka,147.7,2,295.4,PayPal,Pomorskie
327,2024-04-22,3830,Moda,Czapka,1245.43,4,4981.72,Przelew,Łódzkie
328,2024-03-19,1020,Moda,Kurtka,4778.51,1,4778.51,Przelew,Opolskie
329,2022-10-06,1714,Książki,Album,4774.21,4,19096.84,Przelew,Warmińsko-Mazurskie
330,2024-06-20,2825,Sport,Rakieta tenisowa,2406.33,3,7218.99,BLIK,Zachodniopomorskie
331,2023-04-24,2692,Sport,Rakieta tenisowa,1438.67,3,4316.01,Przelew,Lubuskie
332,2023-05-04,1001,AGD,Lodówka,3059.46,2,6118.92,Karta,Zachodniopomorskie
333,2025-05-16,2286,Sport,Rower,626.99,3,1880.97,Przelew,Lubuskie
334,2023-07-13,3359,Moda,Czapka,939.23,3,2817.69,Karta,Podlaskie
335,2023-05-11,2475,Książki,Komiks,4590.41,4,18361.64,BLIK,Łódzkie
336,2024-06-18,3606,Elektronika,Monitor,236.19,2,472.38,Przelew,Zachodniopomorskie
337,2025-03-19,2806,Książki,Album,1155.84,1,1155.84,BLIK,Dolnośląskie
338,2023-04-27,3199,Moda,Koszulka,4202.51,4,16810.04,PayPal,Mazowieckie
339,2023-07-19,3711,Moda,Buty,3907.02,2,7814.04,Przelew,Podkarpackie
340,2025-02-19,4747,Sport,Rower,4051.46,3,12154.38,BLIK,Mazowieckie
341,2024-11-18,4179,Moda,Czapka,856.71,3,2570.13,BLIK,Mazowieckie
342,2022-12-18,4726,Książki,Powieść,908.66,1,908.66,Przelew,Lubuskie
343,2025-02-28,3556,AGD,Lodówka,1299.28,1,1299.28,Karta,Świętokrzyskie
344,2023-05-30,4668,Elektronika,Laptop,1387.21,3,4161.63,BLIK,Śląskie
345,2024-01-11,3506,Moda,Czapka,3593.64,1,3593.64,Przelew,Dolnośląskie
346,2022-08-25,3601,Sport,Hantle,3024.03,2,6048.06,PayPal,Łódzkie
347,2025-01-08,4747,Książki,Album,446.58,1,446.58,Przelew,Kujawsko-Pomorskie
348,2023-01-18,1707,Elektronika,Tablet,1730.93,3,5192.79,Karta,Mazowieckie
349,2024-10-13,4610,Sport,Rower,3354.62,4,13418.48,PayPal,Pomorskie
350,2022-11-23,1057,Moda,Buty,2674.13,1,2674.13,Przelew,Lubelskie
351,2023-09-15,4874,Moda,Kurtka,3315.96,1,3315.96,BLIK,Łódzkie
352,2023-08-12,2868,Sport,Rolki,462.06,1,462.06,Karta,Warmińsko-Mazurskie
353,2023-04-03,3102,Elektronika,Laptop,501.45,1,501.45,PayPal,Lubuskie
354,2025-05-22,2679,Elektronika,Monitor,4906.56,3,14719.68,BLIK,Zachodniopomorskie
355,2025-05-19,3003,Sport,Hantle,779.03,1,779.03,PayPal,Dolnośląskie
356,2025-07-24,2107,Sport,Piłka,4213.33,1,4213.33,BLIK,Lubelskie
357,2025-02-25,4621,Moda,Koszulka,3050.26,4,12201.04,PayPal,Małopolskie
358,2024-11-06,3796,Książki,Album,1529.58,2,3059.16,BLIK,Kujawsko-Pomorskie
359,2023-11-05,3496,Książki,Komiks,4686.05,1,4686.05,Przelew,Śląskie
360,2023-05-21,1261,Sport,Rower,3010.96,3,9032.88,Przelew,Lubelskie
361,2023-02-08,1011,AGD,Kuchenka,4260.1,2,8520.2,Przelew,Mazowieckie
362,2023-09-19,4287,Moda,Spodnie,3147.19,2,6294.38,BLIK,Świętokrzyskie
363,2023-08-12,2428,AGD,Kuchenka,4097.3,3,12291.9,Przelew,Małopolskie
364,2023-07-31,2811,AGD,Lodówka,1133.6,2,2267.2,BLIK,Podlaskie
365,2024-08-09,2312,Elektronika,Laptop,679.97,2,1359.94,PayPal,Warmińsko-Mazurskie
366,2025-04-21,2960,Elektronika,Słuchawki,1601.31,3,4803.93,BLIK,Kujawsko-Pomorskie
367,2025-07-21,4041,Książki,Podręcznik,626.37,1,626.37,PayPal,Kujawsko-Pomorskie
368,2024-09-10,1127,Sport,Rakieta tenisowa,2756.66,4,11026.64,PayPal,Lubuskie
369,2024-12-04,3494,Książki,Album,2208.77,4,8835.08,BLIK,Zachodniopomorskie
370,2023-10-05,3334,AGD,Lodówka,3258.0,3,9774.0,Przelew,Pomorskie
371,2024-09-14,3429,AGD,Lodówka,2309.81,2,4619.62,Przelew,Małopolskie
372,2024-12-09,2122,Książki,Powieść,2163.08,1,2163.08,Karta,Kujawsko-Pomorskie
373,2024-07-30,3811,Sport,Hantle,905.28,4,3621.12,Karta,Podkarpackie
374,2024-08-21,1819,Sport,Piłka,1178.57,4,4714.28,Karta,Podkarpackie
375,2023-06-17,4134,Sport,Rolki,4243.12,2,8486.24,Karta,Podkarpackie
376,2025-02-08,4029,Książki,Poradnik,1851.44,4,7405.76,BLIK,Łódzkie
377,2025-03-14,2206,Książki,Podręcznik,3851.14,2,7702.28,BLIK,Świętokrzyskie
378,2023-10-16,3708,AGD,Zmywarka,115.58,3,346.74,BLIK,Łódzkie
379,2024-01-30,3009,Moda,Czapka,1091.71,1,1091.71,BLIK,Zachodniopomorskie
380,2022-11-12,1671,Książki,Podręcznik,4011.65,1,4011.65,PayPal,Mazowieckie
381,2024-02-10,2940,AGD,Mikser,2748.84,3,8246.52,PayPal,Łódzkie
382,2025-02-02,2587,Książki,Komiks,653.45,2,1306.9,PayPal,Lubuskie
383,2023-01-13,2948,Moda,Buty,1891.92,4,7567.68,BLIK,Podlaskie
384,2024-04-17,3239,Książki,Komiks,4462.58,1,4462.58,Karta,Dolnośląskie
385,2024-12-15,4631,Elektronika,Smartfon,3446.91,4,13787.64,Karta,Mazowieckie
386,2025-06-13,3279,Moda,Spodnie,211.36,4,845.44,Karta,Lubuskie
387,2025-05-14,3247,AGD,Lodówka,1944.02,2,3888.04,Karta,Warmińsko-Mazurskie
388,2023-04-05,3514,Elektronika,Monitor,2264.09,1,2264.09,Karta,Lubuskie
389,2024-01-06,4576,Elektronika,Słuchawki,258.2,4,1032.8,Przelew,Opolskie
390,2025-05-07,3711,Elektronika,Słuchawki,4014.61,3,12043.83,Karta,Pomorskie
391,2022-08-26,1365,Sport,Rakieta tenisowa,1950.22,3,5850.66,PayPal,Opolskie
392,2023-01-11,1562,Sport,Hantle,3313.63,4,13254.52,Przelew,Podlaskie
393,2023-06-27,3567,Książki,Podręcznik,3308.31,4,13233.24,PayPal,Podlaskie
394,2023-09-30,1359,Sport,Piłka,1491.31,4,5965.24,Karta,Kujawsko-Pomorskie
395,2022-12-24,4453,Moda,Spodnie,71.93,4,287.72,PayPal,Świętokrzyskie
396,2022-11-14,1189,Elektronika,Smartfon,4799.94,3,14399.82,Przelew,Małopolskie
397,2023-07-01,2511,Moda,Czapka,643.66,3,1930.98,BLIK,Lubelskie
398,2024-06-27,2311,Książki,Podręcznik,4603.08,4,18412.32,PayPal,Lubuskie
399,2022-09-02,1935,Moda,Buty,237.8,1,237.8,BLIK,Łódzkie
400,2023-06-01,3171,Elektronika,Smartfon,1892.44,2,3784.88,BLIK,Kujawsko-Pomorskie
401,2022-10-16,4243,Moda,Kurtka,1218.65,1,1218.65,PayPal,Śląskie
402,2024-11-16,2245,Elektronika,Słuchawki,1443.82,4,5775.28,Przelew,Łódzkie
403,2023-08-06,3196,Elektronika,Monitor,4596.25,2,9192.5,Karta,Świętokrzyskie
404,2025-03-29,1597,Książki,Album,288.21,4,1152.84,BLIK,Opolskie
405,2025-04-21,1769,Elektronika,Monitor,235.01,2,470.02,Karta,Pomorskie
406,2024-03-15,2430,Sport,Hantle,4826.35,3,14479.05,PayPal,Lubuskie
407,2023-06-10,3743,Książki,Poradnik,3795.76,1,3795.76,Przelew,Warmińsko-Mazurskie
408,2025-01-23,4438,AGD,Zmywarka,486.91,4,1947.64,Karta,Pomorskie
409,2023-03-10,2899,Moda,Spodnie,66.47,1,66.47,Karta,Śląskie
410,2025-06-27,2855,Elektronika,Monitor,513.91,4,2055.64,BLIK,Małopolskie
411,2023-07-09,3349,AGD,Mikser,2784.32,4,11137.28,Przelew,Opolskie
412,2025-07-04,2416,AGD,Lodówka,1789.82,1,1789.82,PayPal,Podkarpackie
413,2023-10-26,3256,Moda,Spodnie,4203.02,4,16812.08,BLIK,Świętokrzyskie
414,2022-10-06,3634,Elektronika,Laptop,3798.21,4,15192.84,PayPal,Śląskie
415,2023-01-30,2404,AGD,Zmywarka,641.08,3,1923.24,PayPal,Podkarpackie
416,2023-08-09,2492,Moda,Buty,706.36,2,1412.72,BLIK,Dolnośląskie
417,2025-03-07,1187,Książki,Komiks,3105.55,4,12422.2,Karta,Zachodniopomorskie
418,2025-08-20,4292,Sport,Piłka,2949.25,4,11797.0,BLIK,Śląskie
419,2022-10-13,4959,Książki,Komiks,2816.19,4,11264.76,BLIK,Dolnośląskie
420,2023-02-27,1059,Moda,Spodnie,3018.69,4,12074.76,Przelew,Mazowieckie
421,2023-04-09,1997,AGD,Zmywarka,3734.71,2,7469.42,Karta,Warmińsko-Mazurskie
422,2024-10-19,2373,Sport,Hantle,2212.19,4,8848.76,Przelew,Mazowieckie
423,2024-08-02,3810,Elektronika,Laptop,1869.68,1,1869.68,PayPal,Opolskie
424,2022-12-27,1160,AGD,Mikser,4666.9,1,4666.9,Karta,Lubelskie
425,2023-01-11,1398,Sport,Rolki,3932.55,3,11797.65,BLIK,Warmińsko-Mazurskie
426,2024-02-05,4471,Sport,Hantle,3705.13,2,7410.26,Karta,Kujawsko-Pomorskie
427,2025-04-02,1972,Sport,Rakieta tenisowa,4898.64,3,14695.92,Przelew,Mazowieckie
428,2024-01-19,3804,Książki,Powieść,4649.49,3,13948.47,Przelew,Podlaskie
429,2025-02-20,4903,AGD,Lodówka,4366.2,1,4366.2,Karta,Podkarpackie
430,2023-09-02,3403,Elektronika,Słuchawki,2301.77,1,2301.77,BLIK,Podlaskie
431,2023-11-21,4384,Sport,Rower,4548.76,4,18195.04,PayPal,Lubelskie
432,2024-11-05,4614,Elektronika,Monitor,674.12,1,674.12,PayPal,Dolnośląskie
433,2024-12-03,1875,Elektronika,Monitor,86.75,4,347.0,BLIK,Świętokrzyskie
434,2023-08-30,1631,Sport,Hantle,1392.55,2,2785.1,BLIK,Lubelskie
435,2023-11-03,1840,Moda,Koszulka,3888.02,4,15552.08,Karta,Podkarpackie
436,2024-04-04,2464,AGD,Kuchenka,3106.1,3,9318.3,Karta,Podkarpackie
437,2025-06-24,3686,Moda,Koszulka,3863.85,2,7727.7,Przelew,Małopolskie
438,2024-03-28,3246,AGD,Kuchenka,657.38,4,2629.52,Karta,Podlaskie
439,2025-07-28,2336,Moda,Kurtka,3942.81,2,7885.62,Karta,Podlaskie
440,2022-08-25,2753,Książki,Komiks,741.93,3,2225.79,Karta,Dolnośląskie
441,2022-11-10,1383,Elektronika,Tablet,1557.32,1,1557.32,PayPal,Kujawsko-Pomorskie
442,2023-04-26,4779,Książki,Powieść,129.74,1,129.74,Przelew,Podlaskie
443,2024-04-11,1572,Elektronika,Smartfon,2626.49,1,2626.49,BLIK,Lubuskie
444,2023-10-17,1176,Moda,Buty,356.99,2,713.98,Karta,Małopolskie
445,2024-06-28,2537,Moda,Koszulka,2154.58,1,2154.58,BLIK,Kujawsko-Pomorskie
446,2024-10-02,1434,Moda,Spodnie,2322.23,4,9288.92,Karta,Łódzkie
447,2025-04-17,2727,Sport,Rolki,1792.75,3,5378.25,Przelew,Warmińsko-Mazurskie
448,2023-04-03,2091,Elektronika,Słuchawki,840.24,3,2520.72,BLIK,Podkarpackie
449,2024-10-13,4452,Książki,Album,4355.48,3,13066.44,Karta,Dolnośląskie
450,2023-06-08,3113,Moda,Kurtka,3864.62,3,11593.86,Karta,Dolnośląskie
451,2024-05-04,3274,AGD,Kuchenka,2702.73,4,10810.92,BLIK,Łódzkie
452,2024-05-30,4986,Sport,Piłka,1998.96,3,5996.88,Karta,Śląskie
453,2025-02-05,3555,AGD,Kuchenka,2626.18,4,10504.72,PayPal,Kujawsko-Pomorskie
454,2022-11-24,1904,Sport,Rakieta tenisowa,3180.22,3,9540.66,Przelew,Warmińsko-Mazurskie
455,2023-11-10,4339,Moda,Spodnie,2249.06,2,4498.12,BLIK,Łódzkie
456,2024-05-17,2898,AGD,Zmywarka,4532.59,2,9065.18,PayPal,Lubelskie
457,2025-08-06,4591,Elektronika,Monitor,1026.04,4,4104.16,Karta,Lubuskie
458,2023-06-01,3413,AGD,Zmywarka,2212.81,2,4425.62,BLIK,Śląskie
459,2025-07-27,4087,Elektronika,Monitor,3703.86,3,11111.58,Karta,Warmińsko-Mazurskie
460,2025-04-13,4233,Książki,Podręcznik,3346.24,1,3346.24,PayPal,Lubuskie
461,2024-03-24,4908,Moda,Buty,827.92,3,2483.76,Karta,Śląskie
462,2024-06-08,4737,Elektronika,Monitor,3602.38,2,7204.76,BLIK,Świętokrzyskie
463,2024-01-23,1264,Książki,Poradnik,953.31,1,953.31,PayPal,Lubelskie
464,2024-03-01,2418,Moda,Buty,3802.72,1,3802.72,BLIK,Warmińsko-Mazurskie
465,2023-01-05,2249,Sport,Rolki,1584.02,4,6336.08,BLIK,Śląskie
466,2023-10-06,4348,Sport,Rolki,2636.67,4,10546.68,PayPal,Dolnośląskie
467,2025-07-24,3593,Moda,Koszulka,1214.57,4,4858.28,Karta,Śląskie
468,2025-01-17,4247,Moda,Spodnie,3076.61,3,9229.83,PayPal,Lubelskie
469,2024-02-05,4854,Elektronika,Słuchawki,4034.86,2,8069.72,Przelew,Śląskie
470,2023-05-30,2089,Elektronika,Monitor,3701.69,2,7403.38,Przelew,Dolnośląskie
471,2024-07-06,1967,Sport,Piłka,3283.31,1,3283.31,Przelew,Łódzkie
472,2023-07-15,2829,AGD,Kuchenka,4334.6,3,13003.8,Przelew,Warmińsko-Mazurskie
473,2024-11-27,4373,Książki,Poradnik,3820.51,1,3820.51,PayPal,Świętokrzyskie
474,2024-09-16,4938,Sport,Rolki,1179.16,1,1179.16,PayPal,Zachodniopomorskie
475,2025-07-27,3266,Moda,Buty,4537.83,3,13613.49,Przelew,Opolskie
476,2023-12-30,1141,AGD,Lodówka,2246.34,2,4492.68,PayPal,Pomorskie
477,2025-04-03,2530,AGD,Odkurzacz,4884.47,2,9768.94,PayPal,Mazowieckie
478,2025-02-02,2967,Elektronika,Laptop,4831.89,2,9663.78,Karta,Śląskie
479,2025-07-23,3331,AGD,Odkurzacz,3774.73,1,3774.73,PayPal,Zachodniopomorskie
480,2024-01-14,2531,Elektronika,Tablet,3148.63,1,3148.63,Przelew,Warmińsko-Mazurskie
481,2023-01-11,3512,Sport,Rakieta tenisowa,2712.68,4,10850.72,BLIK,Kujawsko-Pomorskie
482,2024-09-21,1820,Elektronika,Monitor,1520.3,3,4560.9,Przelew,Kujawsko-Pomorskie
483,2022-12-17,1987,AGD,Mikser,259.75,4,1039.0,PayPal,Małopolskie
484,2023-11-16,2655,Elektronika,Słuchawki,2974.24,1,2974.24,Przelew,Warmińsko-Mazurskie
485,2024-10-22,2058,Książki,Powieść,1440.75,4,5763.0,Przelew,Świętokrzyskie
486,2025-04-04,2327,Moda,Czapka,2616.8,1,2616.8,PayPal,Pomorskie
487,2022-11-02,4272,AGD,Kuchenka,592.37,1,592.37,Karta,Kujawsko-Pomorskie
488,2025-01-31,3527,Sport,Hantle,4149.85,4,16599.4,Karta,Dolnośląskie
489,2024-11-23,3606,Książki,Album,4555.17,2,9110.34,Przelew,Kujawsko-Pomorskie
490,2023-02-23,3279,AGD,Lodówka,840.83,2,1681.66,Karta,Śląskie
491,2025-05-08,2846,Sport,Piłka,3519.12,4,14076.48,Przelew,Lubuskie
492,2022-09-23,1578,Sport,Rolki,1934.87,1,1934.87,BLIK,Lubuskie
493,2024-06-26,2792,Moda,Spodnie,2375.03,1,2375.03,PayPal,Łódzkie
494,2023-02-05,1261,Elektronika,Laptop,1822.03,4,7288.12,BLIK,Opolskie
495,2024-02-18,3140,AGD,Kuchenka,2358.82,1,2358.82,Karta,Mazowieckie
496,2024-09-19,2847,AGD,Odkurzacz,2248.39,4,8993.56,Karta,Zachodniopomorskie
497,2022-09-26,2159,Książki,Powieść,58.17,2,116.34,Przelew,Podkarpackie
498,2024-02-01,4828,Sport,Piłka,1707.53,1,1707.53,Karta,Świętokrzyskie
499,2022-12-31,2800,Moda,Buty,241.05,1,241.05,PayPal,Pomorskie
500,2025-05-02,3866,Elektronika,Smartfon,4094.67,1,4094.67,Przelew,Łódzkie
501,2023-01-01,4730,Elektronika,Słuchawki,3383.59,2,6767.18,Przelew,Zachodniopomorskie
502,2025-01-11,4403,Książki,Powieść,1961.56,3,5884.68,PayPal,Dolnośląskie
503,2025-07-25,4311,Książki,Podręcznik,1305.7,1,1305.7,Karta,Zachodniopomorskie
504,2023-11-11,4224,Moda,Kurtka,4109.57,4,16438.28,Przelew,Świętokrzyskie
505,2023-07-07,2681,Książki,Powieść,3026.9,2,6053.8,BLIK,Podkarpackie
506,2025-02-24,2774,Elektronika,Monitor,1857.88,3,5573.64,PayPal,Dolnośląskie
507,2023-05-28,4826,Sport,Piłka,373.62,2,747.24,Przelew,Kujawsko-Pomorskie
508,2023-06-27,2842,Moda,Czapka,3399.78,2,6799.56,Przelew,Zachodniopomorskie
509,2023-04-06,4448,Moda,Spodnie,711.58,1,711.58,Przelew,Lubuskie
510,2022-08-23,4585,AGD,Kuchenka,3196.63,1,3196.63,Karta,Lubelskie
511,2024-09-25,1267,AGD,Lodówka,78.3,2,156.6,Przelew,Opolskie
512,2023-03-08,2236,Elektronika,Słuchawki,2008.86,1,2008.86,BLIK,Mazowieckie
513,2023-02-02,2461,Elektronika,Smartfon,355.58,1,355.58,Przelew,Małopolskie
514,2023-09-05,3021,Sport,Hantle,406.52,1,406.52,BLIK,Świętokrzyskie
515,2023-09-03,3242,Sport,Rolki,3995.93,3,11987.79,PayPal,Lubuskie
516,2022-11-04,4896,Elektronika,Tablet,2919.35,2,5838.7,BLIK,Podkarpackie
517,2025-04-04,3487,Sport,Piłka,2638.55,2,5277.1,PayPal,Pomorskie
518,2023-12-28,3606,Sport,Rakieta tenisowa,4452.68,1,4452.68,PayPal,Śląskie
519,2025-07-17,2442,Książki,Komiks,3236.2,4,12944.8,Przelew,Warmińsko-Mazurskie
520,2023-07-23,1575,AGD,Odkurzacz,1569.86,2,3139.72,Karta,Dolnośląskie
521,2024-09-02,1832,Moda,Kurtka,2909.5,2,5819.0,Przelew,Podkarpackie
522,2024-05-06,2399,Elektronika,Słuchawki,4860.69,2,9721.38,PayPal,Opolskie
523,2023-12-28,2178,AGD,Odkurzacz,696.23,2,1392.46,BLIK,Lubelskie
524,2025-01-30,3309,AGD,Odkurzacz,816.92,2,1633.84,Przelew,Zachodniopomorskie
525,2023-09-02,2572,Książki,Komiks,4502.41,1,4502.41,BLIK,Lubuskie
526,2024-11-15,1785,Książki,Poradnik,4444.25,4,17777.0,PayPal,Kujawsko-Pomorskie
527,2024-12-24,3685,Elektronika,Słuchawki,1456.26,3,4368.78,PayPal,Mazowieckie
528,2024-08-30,3352,Książki,Album,4900.94,1,4900.94,Karta,Małopolskie
529,2025-06-12,3946,Książki,Podręcznik,4171.58,3,12514.74,BLIK,Małopolskie
530,2023-08-29,3989,Książki,Poradnik,902.31,1,902.31,Przelew,Lubuskie
531,2023-01-23,2522,Książki,Album,4156.83,4,16627.32,Karta,Lubuskie
532,2024-12-05,3186,Książki,Poradnik,769.6,2,1539.2,PayPal,Śląskie
533,2022-11-07,3151,Książki,Powieść,3678.2,2,7356.4,BLIK,Kujawsko-Pomorskie
534,2023-11-29,3567,Moda,Buty,1022.53,1,1022.53,PayPal,Pomorskie
535,2024-09-10,3046,Elektronika,Słuchawki,2724.26,3,8172.78,PayPal,Opolskie
536,2023-03-09,4630,Książki,Komiks,3616.27,1,3616.27,PayPal,Lubelskie
537,2024-07-20,1976,Książki,Poradnik,2755.63,1,2755.63,PayPal,Podkarpackie
538,2022-10-13,1882,Elektronika,Laptop,4721.33,1,4721.33,Przelew,Podlaskie
539,2023-02-15,4070,Sport,Rolki,3778.01,2,7556.02,Przelew,Podlaskie
540,2023-10-12,3454,Sport,Hantle,1032.05,4,4128.2,Przelew,Opolskie
541,2025-02-11,2714,AGD,Mikser,1824.1,1,1824.1,Karta,Świętokrzyskie
542,2024-09-17,3046,AGD,Lodówka,2228.41,3,6685.23,Przelew,Podkarpackie
543,2023-10-11,2863,Książki,Poradnik,1018.36,1,1018.36,PayPal,Zachodniopomorskie
544,2023-05-09,1839,Elektronika,Smartfon,4237.9,4,16951.6,Przelew,Warmińsko-Mazurskie
545,2025-01-29,4565,AGD,Odkurzacz,173.33,3,519.99,Karta,Warmińsko-Mazurskie
546,2023-07-17,4637,Moda,Czapka,172.14,3,516.42,BLIK,Podlaskie
547,2024-03-15,4618,Książki,Album,4026.1,4,16104.4,PayPal,Świętokrzyskie
548,2024-01-11,3841,Elektronika,Tablet,4989.15,4,19956.6,Karta,Dolnośląskie
549,2023-03-15,3048,AGD,Mikser,1722.08,1,1722.08,Przelew,Pomorskie
550,2023-06-24,4198,Książki,Podręcznik,4113.19,1,4113.19,Karta,Podkarpackie
551,2023-10-16,4336,AGD,Lodówka,539.93,3,1619.79,BLIK,Świętokrzyskie
552,2024-09-06,1909,Sport,Hantle,1757.13,3,5271.39,PayPal,Zachodniopomorskie
553,2024-01-08,2146,Książki,Komiks,50.32,3,150.96,BLIK,Małopolskie
554,2023-05-27,4429,Elektronika,Laptop,3976.69,4,15906.76,PayPal,Małopolskie
555,2024-08-04,2950,Moda,Spodnie,2026.31,3,6078.93,PayPal,Małopolskie
556,2024-04-29,2588,AGD,Odkurzacz,129.69,3,389.07,Przelew,Mazowieckie
557,2023-04-06,2556,Elektronika,Smartfon,1111.98,1,1111.98,Przelew,Pomorskie
558,2024-03-07,3384,AGD,Mikser,3802.86,3,11408.58,Przelew,Łódzkie
559,2023-12-04,2587,Moda,Spodnie,4110.73,2,8221.46,PayPal,Małopolskie
560,2023-07-31,3455,Moda,Kurtka,1188.57,1,1188.57,Przelew,Lubelskie
561,2025-02-25,2489,Sport,Rakieta tenisowa,4585.62,4,18342.48,PayPal,Łódzkie
562,2025-02-16,2098,Moda,Spodnie,4122.41,3,12367.23,Karta,Lubuskie
563,2024-02-19,2884,Elektronika,Smartfon,20.67,2,41.34,BLIK,Małopolskie
564,2023-02-03,3372,Elektronika,Laptop,2345.5,2,4691.0,PayPal,Kujawsko-Pomorskie
565,2025-07-26,2642,Książki,Album,527.42,1,527.42,Przelew,Kujawsko-Pomorskie
566,2023-03-04,4921,AGD,Lodówka,1580.47,4,6321.88,Przelew,Śląskie
567,2024-07-26,4639,Książki,Poradnik,4551.52,4,18206.08,PayPal,Śląskie
568,2024-02-14,2948,Książki,Powieść,3441.36,2,6882.72,Karta,Lubuskie
569,2024-12-16,3222,AGD,Mikser,3525.21,2,7050.42,Przelew,Pomorskie
570,2024-08-11,4607,Książki,Poradnik,3338.6,1,3338.6,PayPal,Opolskie
571,2024-01-05,2736,Elektronika,Monitor,3518.65,2,7037.3,Karta,Podkarpackie
572,2023-11-06,1912,AGD,Odkurzacz,3227.86,2,6455.72,Karta,Lubelskie
573,2022-09-14,2681,Sport,Piłka,2390.32,4,9561.28,PayPal,Świętokrzyskie
574,2023-05-19,2036,AGD,Kuchenka,34.35,3,103.05,BLIK,Pomorskie
575,2023-07-18,1648,Książki,Album,4254.73,4,17018.92,Karta,Lubelskie
576,2023-05-16,2196,AGD,Mikser,3985.28,3,11955.84,Karta,Małopolskie
577,2025-07-11,3373,Elektronika,Monitor,3698.22,4,14792.88,PayPal,Lubuskie
578,2023-02-06,2088,Książki,Album,3571.77,2,7143.54,PayPal,Pomorskie
579,2025-05-29,3096,Sport,Hantle,1851.57,1,1851.57,BLIK,Lubelskie
580,2024-03-26,4657,Moda,Czapka,1352.61,1,1352.61,BLIK,Zachodniopomorskie
581,2023-08-31,1397,Książki,Komiks,116.25,4,465.0,BLIK,Śląskie
582,2022-10-28,4851,Elektronika,Tablet,2033.36,1,2033.36,BLIK,Podkarpackie
583,2024-09-21,4259,Książki,Poradnik,4390.68,2,8781.36,BLIK,Lubelskie
584,2024-11-10,4758,Elektronika,Monitor,2285.5,4,9142.0,Karta,Dolnośląskie
585,2025-05-27,4764,Sport,Rower,4288.51,2,8577.02,BLIK,Opolskie
586,2023-07-25,2759,Elektronika,Laptop,925.06,3,2775.18,Karta,Kujawsko-Pomorskie
587,2024-08-16,4709,Elektronika,Laptop,1131.85,1,1131.85,PayPal,Opolskie
